Status,Row,Distance_m,Group,Plant No.,treatment2,treatment1,Harvest Date,date,initials2,initials,Time_groupa,Time_group,time3,TimeFromSun,time2,time,Pod,Pod2,Pod3,FreshPodWeight_g,Abort2,Abort3,Pod_status,fresh_podWeight_g,developedSeeds2,developedSeeds,undevelopedSeeds,seedSum,CommericalGrade,CommericalGrade2,dry weight_g,nots_a,notes_b
,13,9.88,c,176,cross,cross,,9-Jul-21,KCE,KCE,early,early,910,3,910,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,146,cross,cross,,7-Jul-21,KCE,KCE,early,early,913,3,913,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:641 (AM OR pm),
,11,8.36,c,151,cross,cross,,8-Jul-21,YD,YD,early,early,913,3,913,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,46,cross,cross,,8-Jul-21,KCE,KCE,early,early,915,3,915,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,73,cross,cross,,6-Jul-21,KCE,KCE,early,early,915,3,915,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,142,cross,cross,,7-Jul-21,KCE,KCE,early,early,915,3,915,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,11,8.36,c,229,cross,cross,,8-Jul-21,YD,,early,early,915,3,NA,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,117,cross,cross,,7-Jul-21,YD,YD,early,early,917,3,917,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,"""P-8:50""",
,9,6.84,b,117,cross,cross,,7-Jul-21,YD,YD,early,early,917,3,917,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,48,cross,cross,,6-Jul-21,YD,YD,early,early,918,3,918,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,146,cross,cross,,7-Jul-21,KCE,KCE,early,early,918,3,918,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:643 (AM OR pm),
,11,8.36,c,151,cross,cross,,8-Jul-21,YD,YD,early,early,918,3,918,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,185,cross,cross,,9-Jul-21,KCE,KCE,early,early,920,3,920,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,224,cross,cross,,7-Jul-21,YD,YD,early,early,921,3,921,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:827AM,
,14,10.64,c,185,cross,cross,,9-Jul-21,KCE,KCE,early,early,921,3,921,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,146,cross,cross,,7-Jul-21,KCE,KCE,early,early,923,3,923,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:634 (AM OR pm),
,11,8.36,c,150,cross,cross,,8-Jul-21,YD,YD,early,early,928,3,928,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,49,cross,cross,,8-Jul-21,KCE,KCE,early,early,930,3,930,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,ASSUKED TIME BASED ON OTHER ABORTED FLOWERS IN POLANT,
,5,3.8,a,84,cross,cross,,8-Jul-21,MR,MR,early,early,930,3,930,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED 835,
,3,2.28,a,49,cross,cross,,8-Jul-21,KCE,KCE,early,early,931,3,931,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,142,cross,cross,,7-Jul-21,KCE,KCE,early,early,931,3,931,,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,150,cross,cross,,8-Jul-21,YD,YD,early,early,932,3,932,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,225,cross,cross,,7-Jul-21,YD,YD,early,early,933,3,933,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:930AM,
,9,6.84,b,225,cross,cross,,7-Jul-21,YD,YD,early,early,934,3,934,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,D:931AM,
,3,2.28,a,47,cross,cross,,6-Jul-21,YD,YD,early,early,935,3,935,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,141,cross,cross,,7-Jul-21,KCE,KCE,early,early,938,3,938,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,149,cross,cross,,8-Jul-21,YD,YD,early,early,944,3,944,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,83,cross,cross,,8-Jul-21,MR,MR,early,early,945,3,945,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED 810,
,10,7.6,b,141,cross,cross,,7-Jul-21,KCE,KCE,early,early,945,3,945,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,53,cross,cross,,8-Jul-21,KCE,KCE,early,early,950,3,950,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,119,cross,cross,,7-Jul-21,YD,YD,early,early,950,3,950,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,140,cross,cross,,7-Jul-21,KCE,KCE,early,early,951,3,951,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,53,cross,cross,,8-Jul-21,KCE,KCE,early,early,953,3,953,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,72,cross,cross,,6-Jul-21,KCE,KCE,early,early,953,3,953,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,148,cross,cross,,8-Jul-21,YD,YD,early,early,955,3,955,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,50,cross,cross,,6-Jul-21,YD,YD,early,early,958,3,958,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,140,cross,cross,,7-Jul-21,KCE,KCE,early,early,958,3,958,,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,54,cross,cross,,8-Jul-21,KCE,,mid,early,1000,4,NA,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,54,cross,cross,,8-Jul-21,KCE,,mid,early,1000,4,NA,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,54,cross,cross,,8-Jul-21,KCE,,mid,early,1000,4,NA,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,71,cross,cross,,6-Jul-21,KCE,KCE,mid,early,1001,4,1001,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,80,cross,cross,,8-Jul-21,MR,MR,mid,early,1010,4,1010,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 750,
,5,3.8,a,80,cross,cross,,8-Jul-21,MR,MR,mid,early,1010,4,1010,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 750,
,9,6.84,b,226,cross,cross,,7-Jul-21,YD,YD,mid,early,1012,4,1012,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,70,cross,cross,,6-Jul-21,KCE,KCE,mid,early,1014,4,1014,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,79,cross,cross,,8-Jul-21,MR,MR,mid,early,1015,4,1015,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 735,
,10,7.6,b,139,cross,cross,,7-Jul-21,KCE,KCE,mid,early,1015,4,1015,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,139,cross,cross,,7-Jul-21,KCE,KCE,mid,early,1015,4,1015,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,70,cross,cross,,6-Jul-21,KCE,KCE,mid,early,1016,4,1016,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,226,cross,cross,,7-Jul-21,YD,YD,mid,early,1016,4,1016,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,78,cross,cross,,8-Jul-21,MR,MR,mid,early,1020,4,1020,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 700,
,3,2.28,a,51,cross,cross,,6-Jul-21,YD,YD,mid,early,1025,4,1025,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,77,cross,cross,9-Aug-21,8-Jul-21,MR,MR,mid,early,1025,4,1025,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 700,
,5,3.8,a,77,cross,cross,9-Aug-21,8-Jul-21,MR,MR,mid,early,1025,4,1025,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,PROB mr AND SIM TIME,
,3,2.28,a,56,cross,cross,,8-Jul-21,KCE,KCE,mid,early,1029,4,1029,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,76,cross,cross,,8-Jul-21,MR,MR,mid,early,1030,4,1030,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,OPENED AT 700,
,9,6.84,b,120,cross,cross,,7-Jul-21,YD,YD,mid,early,1038,4,1038,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,12,9.12,c,163,cross,cross,,8-Jul-21,YD,YD,mid,early,1041,4,1041,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,213,cross,cross,,16-Jul-21,KCE,KCE,mid,early,1044,4,1044,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,138,cross,cross,,7-Jul-21,KCE,KCE,mid,early,1047,4,1047,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,16,12.16,c,214,cross,cross,,16-Jul-21,KCE,KCE,mid,early,1047,4,NA,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,16,cross,cross,,11-Jul-21,KCE,KCE,mid,early,1051,4,1051,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,17,cross,cross,,11-Jul-21,KCE,KCE,mid,early,1053,4,1053,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,12,9.12,c,163,cross,cross,,8-Jul-21,YD,YD,mid,early,1053,4,1053,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,31,cross,cross,,11-Jul-21,KCE,KCE,mid,mid,1100,5,1100,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,89,cross,cross,,6-Jul-21,KCE,KCE,mid,mid,1100,5,1100,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,12,9.12,c,164,cross,cross,,8-Jul-21,YD,YD,mid,mid,1101,5,1101,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,19,cross,cross,,11-Jul-21,KCE,KCE,mid,mid,1105,5,1105,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,137,cross,cross,,7-Jul-21,KCE,KCE,mid,mid,1105,5,1105,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,10,cross,cross,,8-Jul-21,KCE,KCE,mid,mid,1107,5,1107,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,12,9.12,c,164,cross,cross,,8-Jul-21,YD,YD,mid,mid,1108,5,1108,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,10,cross,cross,,8-Jul-21,KCE,KCE,mid,mid,1109,5,1109,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,121,cross,cross,,7-Jul-21,YD,YD,mid,mid,1112,5,1112,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,121,cross,cross,,7-Jul-21,YD,YD,mid,mid,1113,5,1113,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,137,cross,cross,,4-Jul-21,KCE,KCE,mid,mid,1113,5,1113,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,9,cross,cross,,8-Jul-21,KCE,KCE,mid,mid,1128,5,1128,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,12,9.12,c,165,cross,cross,,8-Jul-21,YD,YD,mid,mid,1128,5,1128,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,137,cross,cross,,7-Jul-21,KCE,KCE,mid,mid,1130,5,1130,,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,64,cross,cross,,6-Jul-21,KCE,KCE,mid,mid,1131,5,1131,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,122,cross,cross,,7-Jul-21,YD,YD,mid,mid,1133,5,1133,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,122,cross,cross,,7-Jul-21,YD,YD,mid,mid,1135,5,1135,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,13,bagged,bagged,,8-Jul-21,KCE,NA,NA,NA,1138,5,1138,11:38:00 AM,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,21,cross,cross,,5-Jul-21,KCE,KCE,mid,mid,1138,5,1138,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,21,cross,cross,,5-Jul-21,KCE,KCE,mid,mid,1140,5,1140,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,9,cross,cross,,8-Jul-21,KCE,KCE,mid,mid,1145,5,1145,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,64,cross,cross,,6-Jul-21,KCE,KCE,mid,mid,1153,5,1153,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,61,cross,cross,,6-Jul-21,KCE,,afternoon,afternoon,1200,6,1200,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,23,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1203,6,1203,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,24,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1205,6,1205,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,59,cross,cross,,6-Jul-21,KCE,KCE,afternoon,afternoon,1205,6,1205,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,63,cross,cross,,6-Jul-21,KCE,KCE,afternoon,afternoon,1205,6,1205,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,24,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1215,6,1215,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,230,cross,cross,,7-Jul-21,KCE,KCE,afternoon,afternoon,1220,6,1220,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,230,cross,cross,,7-Jul-21,KCE,KCE,afternoon,afternoon,1221,6,1221,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,60,cross,cross,,6-Jul-21,KCE,KCE,afternoon,afternoon,1235,6,1235,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,158,cross,cross,,7-Jul-21,KCE,KCE,afternoon,afternoon,1235,6,1235,12:35:00 PM,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,4,3.04,a,59,cross,cross,,6-Jul-21,KCE,KCE,afternoon,afternoon,1241,6,1241,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,10,7.6,b,138,cross,cross,,7-Jul-21,KCE,KCE,afternoon,afternoon,1245,6,1245,,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,91,cross,cross,,6-Jul-21,YD,YD,afternoon,afternoon,1256,6,1256,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,5,3.8,a,231,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1259,6,1259,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,160,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1305,7,1305,1305,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,135,bagged,cntrl,,8-Jul-21,,NA,NA,NA,1330,7,1330,1:30:00 PM,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,135,bagged,cntrl,,8-Jul-21,,NA,NA,NA,1330,7,1330,1:30:00 PM,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,114,bagged,bagged,,7-Jul-21,YD,NA,NA,NA,1358,7,1358,1:58:00 PM,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,28,cross,cross,,5-Jul-21,KCE,,afternoon,afternoon,1400,8,NA,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,28,cross,cross,,5-Jul-21,KCE,,afternoon,afternoon,1400,8,NA,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,92,bagged,bagged,,6-Jul-21,KCE,NA,NA,NA,1400,8,1400,2:00:00 PM,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,92,bagged,bagged,,6-Jul-21,KCE,NA,NA,NA,1400,8,1400,2:00:00 PM,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,92,bagged,bagged,,6-Jul-21,KCE,NA,NA,NA,1400,8,1400,2:00:00 PM,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,92,bagged,bagged,,6-Jul-21,KCE,NA,NA,NA,1400,8,1400,2:00:00 PM,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,100,bagged,bagged,,6-Jul-21,,NA,NA,NA,1405,8,1405,2:05:00 PM,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,29,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1418,8,1418,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,102,bagged,bagged,,6-Jul-21,,NA,NA,NA,1425,8,1425,2:25pm,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,182,cross,cross,,4-Jul-21,KCE,KCE,afternoon,afternoon,1430,8,1430,,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,12,9.12,c,162,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1438,8,1438,1438,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,183,cross,cross,,4-Jul-21,KCE,KCE,afternoon,afternoon,1445,8,NA,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,32,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1530,9,1530,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,35,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1625,10,1625,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,35,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1625,10,1625,,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,34,cross,cross,,5-Jul-21,KCE,KCE,afternoon,afternoon,1628,10,1628,,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,178,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1812,11,1812,1812,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,174,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1858,11,1858,1858,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,174,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1858,11,1858,1858,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,172,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1915,12,1915,1915,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,189,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1923,12,1923,1923,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,189,bagged,cntrl,,7-Jul-21,,NA,NA,NA,1923,12,1923,1923,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,191,bagged,cntrl,,7-Jul-21,KCE,NA,NA,NA,1931,12,1931,1931,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,5,bagged,bagged,,8-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,5,bagged,bagged,,8-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,5,bagged,bagged,,8-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,1,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,1,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,1,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,4,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,4,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,4,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,1,0.76,a,6,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,1,0.76,a,6,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,1,0.76,a,6,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,1,0.76,a,6,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,7,open,open,,11-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,7,open,open,,11-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,8,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,8,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,1,0.76,a,8,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,11,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,1,0.76,a,11,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,12,bagged,bagged,,8-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,22,bagged,cntrl,,5-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,22,bagged,cntrl,,5-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,22,bagged,cntrl,,5-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
